ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
44610413,-,NISSAN,X-Trail NISMO,2003,Jeep,Yes,Petrol,2,140000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,8,9722
41617599,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,103000 km,4.0,Automatic,Front,04-May,Left wheel,Golden,0,13328
45769894,1113,MAZDA,CX-9,2012,Sedan,Yes,Petrol,3.7,291840 km,6.0,Automatic,Front,04-May,Left wheel,Black,12,31
45730593,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,104860 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,20297
45802086,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,47676 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,24628
45792542,-,HYUNDAI,Elantra,2013,Sedan,Yes,LPG,1.8,208000 km,6.0,Tiptronic,Front,04-May,Left wheel,Golden,6,80
45763508,-,FORD,Transit,2004,Microbus,No,Diesel,2,180000 km,4.0,Manual,Rear,02-Mar,Left wheel,Silver,2,13172
45536889,650,CHEVROLET,Cruze LT,2016,Sedan,No,Petrol,1.4 Turbo,79000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,14113
44096638,530,FORD,Fusion,2013,Sedan,No,Petrol,1.6,152000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,10,18817
45788660,-,TOYOTA,Mark X Zio,2005,Sedan,Yes,Petrol,1.5,50000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,35
45810474,-,MERCEDES-BENZ,E 200,1994,Sedan,No,Petrol,2,368268 km,4.0,Manual,Rear,04-May,Left wheel,Grey,4,7840
45781923,-,TOYOTA,Prius prius,2008,Sedan,No,Petrol,1.8,220000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,30
45776662,891,BMW,330,2016,Sedan,Yes,Petrol,2.0 Turbo,51000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Blue,10,51746
45757231,900,CHRYSLER,200,2015,Sedan,Yes,Petrol,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,4234
44960988,-,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,209000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6,13642
45797808,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,123593 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,19121
45733349,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,377149 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,9722
45721228,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Red,4,30
44839957,-,BMW,328,2012,Sedan,Yes,Petrol,2.0 Turbo,0 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,6,23834
45775724,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,150000 km,4.0,Variator,Front,04-May,Left wheel,Green,2,9095
45733262,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,571115 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,9252
45771516,-,HYUNDAI,Elantra,2013,Sedan,No,LPG,1.8,96000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,50
45731403,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,174485 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,27924
45781817,-,HONDA,Odyssey,2003,Minivan,No,Petrol,2.3,275000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Black,4,5800
45759340,915,AUDI,A7,2014,Hatchback,Yes,Petrol,3,191373 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,9565
45803429,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,310064 km,4.0,Automatic,Front,04-May,Left wheel,White,4,16308
45810375,765,CHEVROLET,Malibu,2015,Sedan,Yes,LPG,2,33034 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,15367
45812763,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,60915 km,4.0,Automatic,Front,04-May,Left wheel,White,12,220
45732933,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,742997 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,6586
45816458,-,HONDA,Elysion,2006,Minivan,Yes,Petrol,2.4,185792 km,4.0,Automatic,Front,04-May,Right-hand drive,White,0,17249
45803309,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,52668 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,12858
45662043,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,210758 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,2509
45771150,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,108765 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0,470
45634887,862,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Diesel,2.5,175389 km,5.0,Automatic,Front,04-May,Left wheel,Grey,12,941
45760412,-,MERCEDES-BENZ,CLS 500,2005,Sedan,Yes,Petrol,5,205000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Silver,9,26657
45751820,639,MITSUBISHI,Colt Lancer,2014,Hatchback,Yes,Petrol,2,136634 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,1176
45777011,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,131638 km,4.0,Automatic,Front,04-May,Left wheel,Golden,0,15681
45788301,530,HYUNDAI,Veloster,2013,Sedan,Yes,Petrol,1.6 Turbo,114000 km,4.0,Tiptronic,Front,02-Mar,Left wheel,Black,8,16621
45793062,750,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2,61260 km,4.0,Automatic,Front,04-May,Left wheel,White,4,16621
45730420,1024,VOLKSWAGEN,Crafter,2010,Microbus,No,Diesel,2.5,215000 km,4.0,Manual,Rear,02-Mar,Left wheel,White,0,20000
43123893,-,CHEVROLET,Volt,2014,Sedan,Yes,Plug-in Hybrid,1.4,93000 km,4.0,Automatic,Front,04-May,Left wheel,White,10,26030
45800749,-,HONDA,FIT,2005,Sedan,No,Petrol,1.3,20000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4,9095
45765633,-,MERCEDES-BENZ,230,2006,Sedan,Yes,Petrol,2.5,270000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,8,15053
45770328,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,470
45802346,639,FORD,Focus,2014,Sedan,No,Petrol,2,8640 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,4,13799
45808307,753,GMC,TERRAIN,2012,Jeep,Yes,Petrol,2.4,212682 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,1960
45620849,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,67232 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,188
45809916,642,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,2,227073 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,11992
45809998,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,125000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,13184
45813922,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,169939 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,549
45801905,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,16687 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,21639
45788993,-,FORD,Fusion,2012,Universal,Yes,Petrol,2.0 Turbo,156800 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,8,17249
45689676,1474,FORD,F150,2012,Pickup,No,Petrol,5,150000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,8,42000
45688038,-,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8 Turbo,112000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,10,26030
45789445,707,KIA,Optima,2011,Sedan,Yes,Petrol,2,0 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,0,14500
45811641,-,VOLKSWAGEN,Caddy cadi,2003,Goods wagon,No,LPG,1.4,220000 km,4.0,Manual,Front,02-Mar,Left wheel,Blue,4,9095
45766762,-,OPEL,Corsa,1999,Hatchback,No,Petrol,1.2,230000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,5645
45797414,-,NISSAN,Tiida,2005,Sedan,Yes,Petrol,1.5,21000 km,4.0,Variator,Front,04-May,Right-hand drive,White,3,7683
45765797,1113,MAZDA,CX-9,2012,Sedan,Yes,Petrol,3.7,291840 km,6.0,Automatic,Front,04-May,Left wheel,Black,12,31
45759758,-,MITSUBISHI,Pajero Mini,2006,Jeep,No,Petrol,0.7,314000 km,3.0,Manual,4x4,02-Mar,Right-hand drive,Silver,2,4391
45793743,966,CHEVROLET,Captiva,2009,Jeep,Yes,Diesel,2,45228 km,4.0,Automatic,Front,04-May,Left wheel,White,4,7213
45788973,3505,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,360125 km,6.0,Tiptronic,4x4,04-May,Right-hand drive,White,12,58018
45780138,900,KIA,Optima,2015,Sedan,No,Petrol,2.4,111746 km,4.0,Automatic,Front,04-May,Left wheel,White,0,13172
45815411,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,249422 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10,314
45646695,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,9722
45809050,382,TOYOTA,Aqua,2017,Hatchback,Yes,Hybrid,1.5,181474 km,4.0,Automatic,Front,04-May,Left wheel,White,4,14831
45804862,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,42765 km,4.0,Automatic,Front,04-May,Left wheel,White,4,29144
45524811,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,19968 km,4.0,Automatic,Front,04-May,Left wheel,White,12,6586
45770230,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50963 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,56136
45797926,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,141881 km,4.0,Automatic,Front,04-May,Left wheel,White,4,17942
45774880,1677,FORD,Transit,2003,Microbus,No,Diesel,2.0 Turbo,240000 km,4.0,Manual,Front,>5,Left wheel,White,2,7840
45815014,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,202994 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,94
44970768,259,CHEVROLET,Volt,2014,Hatchback,Yes,Plug-in Hybrid,1.4,35000 km,4.0,Automatic,Front,04-May,Left wheel,Brown,10,28852
45806778,481,HONDA,Accord,2017,Sedan,Yes,Hybrid,2,45770 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,1960
45730318,1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,142419 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,22947
45732348,694,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.2,81000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,41064
45809766,640,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,2,186872 km,4.0,Automatic,Front,04-May,Left wheel,Brown,4,14746
45814926,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,350400 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,22580
45808911,531,CHEVROLET,Aveo,2012,Hatchback,Yes,Petrol,1.6,50000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,11851
45810610,363,CHEVROLET,Spark,2014,Hatchback,Yes,Petrol,1,169617 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,8097
45732932,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,354569 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,10036
45815899,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,156326 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,3607
45263544,-,HONDA,Odyssey,2005,Minivan,No,Petrol,2.4,225000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,12,7527
45814955,765,SUBARU,XV,2015,Jeep,Yes,Petrol,2,70829 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12,706
45794558,-,MERCEDES-BENZ,ML 350 4 MATIC,2014,Jeep,Yes,Petrol,3.5,107329 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,60213
45733467,891,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2,62621 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,44134
45769880,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,4861
45656414,1211,BMW,X5,2010,Jeep,Yes,Diesel,3,265210 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,1882
45732623,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,384212 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,9164
45768454,765,KIA,Avella,2015,Sedan,Yes,Petrol,2,125621 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,2038
45755514,784,FORD,Fusion,2017,Sedan,Yes,Petrol,1.5,73909 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,392
45801693,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,120334 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,18826
45771020,919,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3,171221 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,9565
45774316,1024,TOYOTA,RAV 4,2010,Jeep,Yes,Petrol,2.5,108456 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,12,7213
45731043,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,92003 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,40183
45812487,431,BMW,X5,2016,Jeep,Yes,Plug-in Hybrid,2.0 Turbo,58000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12,94083
45782088,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8 Turbo,115000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,17876
45787317,-,TOYOTA,Camry Se,2018,Sedan,Yes,Petrol,2.5,25000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,56450
45808456,642,FORD,C-MAX,2012,Hatchback,No,Hybrid,2,144000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6,8938
45645917,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4.0,Automatic,Front,04-May,Left wheel,White,12,314
45769280,1514,LEXUS,GX 470,2011,Sedan,Yes,Petrol,4.6,202048 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,392
45650064,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12,18817
43813860,-,TOYOTA,Prius,2017,Sedan,Yes,Plug-in Hybrid,1.8,32000 km,4.0,Variator,Front,04-May,Left wheel,White,8,53314
45799738,-,FORD,C-MAX,2014,Hatchback,Yes,Plug-in Hybrid,2,65000 km,4.0,Automatic,Front,04-May,Left wheel,Red,8,23207
45647954,891,AUDI,Q3,2016,Jeep,Yes,Petrol,2,74184 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,20385
45772290,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,47422 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,549
45725975,707,SSANGYONG,Actyon,2011,Sedan,Yes,Diesel,2,303000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,13231
45810331,530,PORSCHE,Panamera,2015,Sedan,Yes,Hybrid,3,154936 km,6.0,Automatic,Rear,04-May,Left wheel,White,12,392
45810231,891,CHEVROLET,Malibu,2016,Sedan,Yes,Petrol,2,106642 km,4.0,Automatic,Front,04-May,Left wheel,White,4,34419
45770300,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,1411
44076886,-,BMW,320,2003,Sedan,Yes,LPG,2.2,110000 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,2,11604
45731418,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,97010 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,34108
45787332,-,HYUNDAI,Sonata,2013,Sedan,No,Hybrid,2.4 Turbo,20000 km,2.0,Tiptronic,Front,04-May,Right-hand drive,Black,4,21953
45797183,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,35168 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,43143
45782716,-,TOYOTA,4Runner,2008,Jeep,No,Petrol,4,127000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,8,24148
45792271,-,MERCEDES-BENZ,E 550,2006,Sedan,Yes,LPG,5.5,134000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,8,27284
45806409,645,TOYOTA,Corolla,2011,Sedan,Yes,Petrol,1.8,239907 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,2901
45805897,1405,BMW,528,2009,Sedan,Yes,Petrol,3,283200 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,14113
45662193,448,HONDA,Insight,2012,Hatchback,Yes,Hybrid,1.3,321269 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,784
45523775,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,91000 km,4.0,Variator,Front,04-May,Left wheel,Blue,13,12544
45185567,753,HYUNDAI,Sonata Hybrid,2012,Sedan,Yes,Hybrid,2.4,128300 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,8,17249
45764501,521,CHEVROLET,Volt,2011,Hatchback,Yes,Hybrid,1.4,288778 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,2666
43400117,-,MITSUBISHI,Chariot,1998,Goods wagon,No,Petrol,2.4,1000 km,6.0,Automatic,Front,04-May,Right-hand drive,Silver,4,1650
45108412,382,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,141000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,21326
45767387,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,12,314
45770571,919,BMW,528,2012,Sedan,Yes,Petrol,3,150000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,12,21326
45772790,2000,VOLVO,S70,2000,Sedan,Yes,Petrol,2.4,306786 km,5.0,Automatic,Front,04-May,Left wheel,Silver,12,470
44763530,-,BMW,740 i,2010,Sedan,Yes,Petrol,3.0 Turbo,175000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Blue,6,31361
45766350,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,314
45804194,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,156000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,25889
45620623,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,240987 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,1646
45804126,-,TOYOTA,Camry,2007,Sedan,Yes,Hybrid,2.4,248000 km,4.0,Automatic,Front,04-May,Left wheel,Red,6,18503
45757397,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,451117 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,549
45782192,862,TOYOTA,RAV 4,2011,Jeep,No,Petrol,2.5,172800 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23521
45706042,1079,TOYOTA,CHR,2018,Jeep,No,Petrol,2,46000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,46728
43916818,528,FORD,Fiesta,2014,Sedan,No,Petrol,1.6,113000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,8781
45794605,-,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1,0 km,3.0,Automatic,Front,04-May,Right-hand drive,Silver,4,7213
45664618,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,259934 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,4077
45810777,-,OPEL,Astra,2000,Hatchback,No,CNG,1.6,270000 km,4.0,Manual,Front,04-May,Left wheel,White,8,4077
45481099,-,VOLKSWAGEN,Polo,2002,Hatchback,No,LPG,1.4,126000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,4,7840
44922777,690,CHEVROLET,Malibu LT,2016,Sedan,No,Petrol,1.5 Turbo,95085 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,16465
45810861,-,NISSAN,Skyline,2001,Sedan,Yes,Petrol,2.5,140000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,6586
45767291,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,314
45610241,-,LAND ROVER,Land Rover Sport,2007,Jeep,Yes,Diesel,2.7 Turbo,200000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,4,26030
45809512,502,TOYOTA,Aqua,2013,Universal,Yes,Hybrid,1.5,208533 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,10202
45794041,-,FORD,Mustang,2013,Coupe,Yes,Petrol,3.7,111111 km,6.0,Manual,Rear,02-Mar,Left wheel,Black,12,20385
45802836,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,108025 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,52263
45781563,552,FORD,Focus,2017,Sedan,No,Petrol,1.0 Turbo,18080 km,3.0,Automatic,Front,04-May,Left wheel,Carnelian red,8,18817
45776730,-,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.8,1111111 km,4.0,Automatic,Front,04-May,Left wheel,White,4,17249
45520980,-,BMW,335,2008,Coupe,Yes,Petrol,3.0 Turbo,0 km,6.0,Tiptronic,4x4,02-Mar,Left wheel,Black,4,18189
45762585,431,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2,71218 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,5018
45760911,431,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2,71218 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,5018
45757346,790,CHEVROLET,Aveo,2009,Sedan,No,Petrol,1.6,58000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,7,10349
45799718,-,MERCEDES-BENZ,E 320,2003,Sedan,Yes,Diesel,3.2 Turbo,261086 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,19757
45656944,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,271701 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,26657
45804879,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,1217 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,60994
45802812,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,101515 km,4.0,Automatic,Front,04-May,Left wheel,White,4,59087
45289853,-,SUZUKI,Kizashi,2010,Sedan,No,Petrol,2.4,92000 km,4.0,Manual,Front,04-May,Left wheel,White,6,15053
45794575,-,SUBARU,Forester,2004,Jeep,Yes,CNG,2.5,280000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,4,8467
45759553,690,HONDA,FIT,2016,Sedan,Yes,Petrol,1.5,31869 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,862
45775574,-,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,120000 km,6.0,Automatic,Front,04-May,Left wheel,White,6,17249
45802264,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,183731 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,26528
45768699,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,32974 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,470
45809167,1053,FORD,Taurus,2014,Sedan,Yes,Petrol,3.5,154587 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,32311
45621686,1104,BMW,X5,2015,Jeep,Yes,Diesel,3,201056 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,3607
45633005,746,TOYOTA,Prius 1.5I,2009,Sedan,Yes,Hybrid,1.5,127300 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,12231
45725271,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,59900 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,17942
45796956,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,259306 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4,15612
45720391,400,TOYOTA,Prius C,2018,Hatchback,No,Hybrid,1.5,10000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,31047
45793636,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,81458 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,6115
45759532,-,VOLKSWAGEN,Sharan,1997,Minivan,No,CNG,2,254680 km,4.0,Manual,Front,04-May,Left wheel,Blue,4,5331
45813507,1018,BMW,335,2011,Coupe,Yes,Petrol,3,69950 km,6.0,Automatic,Rear,02-Mar,Left wheel,Blue,12,2666
45295332,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,85000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,26657
45730841,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,111849 km,4.0,Automatic,Front,04-May,Left wheel,White,4,11099
45792513,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,52192 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,9700
45770334,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,146395 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,1882
45811947,-,FORD,Transit,2004,Goods wagon,No,Diesel,2.4 Turbo,205000 km,4.0,Manual,Rear,04-May,Left wheel,White,2,14426
45769092,1817,TOYOTA,Tacoma,2020,Sedan,Yes,Petrol,3.5,1669 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,31675
45732591,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,142037 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,49723
45797057,639,HYUNDAI,Genesis,2014,Coupe,Yes,Petrol,2,148915 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,31797
45771494,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,154115 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,1490
41884800,-,BMW,118 M-sport LCI,2008,Hatchback,Yes,Diesel,2.0 Turbo,144000 km,4.0,Manual,Rear,04-May,Left wheel,Black,10,21639
45815376,-,NISSAN,Murano,2005,Jeep,Yes,CNG,3.5,155200 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,8,20385
45676014,531,FORD,Fusion,2012,Sedan,No,Petrol,1.6 Turbo,82000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,4,12231
45788166,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,163200 km,4.0,Automatic,Front,04-May,Left wheel,Brown,16,14897
