ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45775515,-,MAZDA,Demio,2005,Sedan,No,Petrol,1.3,293940 km,4.0,Manual,Front,04-May,Right-hand drive,Blue,2,
45813636,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,260000 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45071414,-,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,117000 km,4.0,Variator,Front,04-May,Right-hand drive,White,4,
45712377,308,TOYOTA,Prius,2014,Sedan,No,Hybrid,1.8,125000 km,4.0,Automatic,Front,04-May,Left wheel,White,10,
45804173,-,TOYOTA,Land Cruiser Prado,2002,Jeep,No,Diesel,3.0 Turbo,27000 km,4.0,Manual,4x4,04-May,Left wheel,Silver,4,
45646714,1172,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,253174 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45728567,971,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,115193 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45772877,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,192683 km,4.0,Automatic,Front,04-May,Left wheel,White,0,
45803439,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,431626 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45797709,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,100000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,
45763592,-,OPEL,Combo 2001,2001,Goods wagon,No,Diesel,1.7,236424 km,4.0,Manual,Front,02-Mar,Left wheel,White,2,
45803271,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,50366 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45809175,1172,FORD,Taurus,2011,Sedan,Yes,Petrol,3.5,75010 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45712544,988,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,175000 km,4.0,Variator,Front,04-May,Left wheel,Red,8,
45757903,583,FORD,Fiesta,2011,Hatchback,Yes,Petrol,1.6,175198 km,4.0,Automatic,Front,04-May,Left wheel,Green,12,
45802767,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,51106 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45802927,911,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.2,112483 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45728000,986,LEXUS,HS 250h,2010,Sedan,Yes,Hybrid,2.4,224062 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
44312220,1268,HONDA,Fred,2012,Minivan,No,Petrol,1.5,100000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,2,
45797803,1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,58000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,0,
45815382,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,172659 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45781950,-,MERCEDES-BENZ,C 230,2002,Coupe,Yes,Petrol,1.8,334000 km,4.0,Manual,Rear,02-Mar,Left wheel,Silver,6,
45636372,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,100747 km,4.0,Automatic,Front,04-May,Left wheel,Green,0,
45720276,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,3.5 Turbo,140800 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45762934,640,AUDI,A4,2013,Sedan,Yes,Petrol,2,157584 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,
45732791,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,144500 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45773253,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,110958 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,
45776188,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,178000 km,4.0,Variator,Front,04-May,Right-hand drive,White,2,
45769895,1234,MAZDA,CX-9,2011,Sedan,Yes,Petrol,3.7,134157 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45776285,707,AUDI,A4,2011,Sedan,Yes,Petrol,2.0 Turbo,190000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,
45789827,779,VOLKSWAGEN,Jetta,2013,Sedan,No,Petrol,2.5,154000 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,6,
45749268,-,TOYOTA,Corolla,2001,Sedan,No,Petrol,1.5,138000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,
45762493,-,BMW,528,2011,Sedan,Yes,Petrol,3,125000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,16,
45813640,271,TOYOTA,Prius C,2014,Hatchback,Yes,Hybrid,1.5,252442 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,
45758210,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,58400 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,
45794877,-,MERCEDES-BENZ,A 170,2006,Sedan,No,Petrol,1.7,149000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Carnelian red,6,
45656506,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,317470 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45802823,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,105751 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45802784,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,81142 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45816128,584,TOYOTA,Corolla,2014,Sedan,Yes,Petrol,1.8,75000 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,10,
45769890,1325,MAZDA,CX-9,2019,Sedan,Yes,Petrol,2.5,11746 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45791983,949,FORD,Ranger,2010,Pickup,Yes,Petrol,2.3,249683 km,4.0,Automatic,Rear,04-May,Left wheel,Grey,12,
45510072,-,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,160320 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,
45760196,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45516064,-,OPEL,Astra,1999,Goods wagon,No,Diesel,2.0 Turbo,0 km,4.0,Manual,Front,04-May,Left wheel,Blue,4,
45261604,1249,MAZDA,Mazda 6 TOURING,2017,Sedan,Yes,Petrol,2.5,31694 km,4.0,Automatic,Front,04-May,Left wheel,Black,10,
45683846,-,FORD,Transit,1995,Goods wagon,No,Diesel,2.5 Turbo,207888 km,4.0,Manual,Rear,04-May,Left wheel,White,0,
45804858,-,TOYOTA,RAV 4,2011,Jeep,No,Petrol,2.5,144000 km,4.0,Automatic,Front,04-May,Left wheel,Black,6,
43323003,-,MERCEDES-BENZ,CLA 45 AMG,2014,Sedan,Yes,Petrol,2.0 Turbo,66000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45758222,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45791949,-,NISSAN,Serena,2005,Minivan,Yes,Petrol,2,117000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,12,
45796994,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,151854 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45689228,1055,MERCEDES-BENZ,ML 350 4 MATIC,2013,Jeep,Yes,Petrol,3.5,78000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45559708,742,OPEL,Astra,2008,Goods wagon,No,Diesel,1.3 Turbo,149000 km,4.0,Manual,Front,04-May,Left wheel,Black,12,
45803262,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,30258 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45654846,1058,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.5,245762 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45535332,-,FORD,Escape 3.0,2010,Jeep,No,Petrol,3,166635 km,6.0,Automatic,4x4,04-May,Left wheel,Black,6,
45760640,1249,SUBARU,Forester,2017,Jeep,Yes,Petrol,2.5,289714 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0,
45667252,-,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,107000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,
45744759,614,DAEWOO,Gentra,2009,Sedan,Yes,Petrol,1.2,171138 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45727602,642,SSANGYONG,Korando,2012,Pickup,Yes,Diesel,2,201897 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45770242,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,
45806241,761,HONDA,FIT,2010,Sedan,No,Hybrid,1.8,368000 km,4.0,Variator,Front,04-May,Left wheel,Grey,12,
45756531,-,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,121000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,6,
45433842,-,HONDA,Pilot,2010,Jeep,Yes,Petrol,3.5,17000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,10,
45635253,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45792144,586,HONDA,Civic,2012,Sedan,Yes,Petrol,1.8,124509 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45809666,501,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,109000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45815495,1514,LEXUS,GX 470,2011,Jeep,Yes,Petrol,4.6,202048 km,8.0,Automatic,4x4,04-May,Left wheel,White,12,
45770235,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,35874 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12,
45757605,-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,145000 km,4.0,Variator,Front,04-May,Left wheel,Blue,6,
45756944,2151,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45803754,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,134750 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45654174,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,150909 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45796902,1347,HYUNDAI,H1,2008,Universal,Yes,Diesel,2.5,246122 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45684538,585,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,103000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,6,
45590465,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,132603 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,8,
45092262,1249,MAZDA,Mazda 6 TOURING,2017,Sedan,Yes,Petrol,2.5,75492 km,4.0,Automatic,Front,04-May,Left wheel,Red,8,
45764236,1190,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4,0 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,12,
45778048,-,FORD,Taurus,1998,Sedan,No,CNG,3,160000 km,6.0,Automatic,Front,04-May,Left wheel,Golden,4,
45756950,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0,
42993723,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,107000 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45805602,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,1.8 Turbo,65600 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,
45810913,781,CHEVROLET,Cruze,2018,Sedan,Yes,Petrol,1.4,39466 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45815226,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,98310 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45766142,915,AUDI,A7,2014,Hatchback,Yes,Petrol,3,191373 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,
45792278,-,HONDA,FIT,2002,Sedan,No,Petrol,1.3,260000 km,4.0,Automatic,Front,04-May,Right-hand drive,Red,0,
45729853,639,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2,37546 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45732689,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,272769 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45646854,915,BMW,X5,2014,Jeep,Yes,Diesel,3,110715 km,6.0,Automatic,4x4,04-May,Left wheel,White,0,
45776496,-,MERCEDES-BENZ,E 230,1997,Sedan,Yes,Petrol,2.3,105000 km,4.0,Automatic,Rear,04-May,Left wheel,Silver,4,
44727019,-,FORD,C-MAX HYBRID,2013,Hatchback,No,Hybrid,2,125000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45765816,1203,CHEVROLET,Traverse,2011,Jeep,Yes,Petrol,3.6,248954 km,6.0,Automatic,Front,04-May,Left wheel,Silver,12,
45787833,-,TOYOTA,Prius,2006,Hatchback,No,Hybrid,1.7,27500 km,4.0,Automatic,Front,04-May,Left wheel,White,6,
45453287,986,LEXUS,HS 250h,2010,Sedan,Yes,Hybrid,2.4,156000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,
45809122,891,CHEVROLET,Captiva,2016,Jeep,Yes,Diesel,2,54472 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45812783,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,210450 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45810140,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,119806 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
43304122,639,MITSUBISHI,Outlander SPORT,2014,Jeep,No,Petrol,2,83516 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,8,
45655006,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45730685,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,137213 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45812555,810,VOLKSWAGEN,Passat,2016,Sedan,Yes,Petrol,1.8 Turbo,87000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,
45624951,1211,BMW,X5,2010,Jeep,Yes,Diesel,3,265210 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45767474,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,300366 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,
45770270,-,MERCEDES-BENZ,CLS 350 AMG,2008,Sedan,Yes,Petrol,3.5,63000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,0,
45767785,1172,TOYOTA,Highlander,2011,Jeep,Yes,Petrol,3.5,368064 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45550602,-,BMW,X1,2013,Jeep,Yes,Petrol,2.0 Turbo,68000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Orange,12,
45647003,-,TOYOTA,Land Cruiser Prado,2014,Jeep,Yes,Diesel,3.0 Turbo,137000 km,6.0,Tiptronic,4x4,>5,Left wheel,Black,12,
45815735,-,MITSUBISHI,Colt,2010,Sedan,No,Petrol,1.3,89617 km,4.0,Variator,Front,04-May,Right-hand drive,Beige,8,
45341070,586,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,129000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,11,
45793154,760,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,1.8,150001 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45807422,-,BMW,750,2005,Sedan,Yes,Petrol,5,177000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,12,
45814654,-,VOLKSWAGEN,CC,2010,Sedan,Yes,Petrol,2.0 Turbo,168000 km,4.0,Automatic,Front,04-May,Left wheel,White,6,
45117520,-,TOYOTA,Prius C,2015,Sedan,Yes,Hybrid,1.5,79500 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10,
45789952,889,KIA,Sorento,2016,Jeep,Yes,Diesel,2,21683 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45776672,1017,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2,44000 km,4.0,Automatic,Front,04-May,Left wheel,Black,6,
45804461,751,JEEP,Compass,2013,Jeep,Yes,Petrol,2.4,59897 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45809613,1077,HONDA,Civic,2019,Universal,Yes,Petrol,2,5492 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45631247,765,SUBARU,XV,2015,Sedan,Yes,Petrol,2,111285 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,
39922764,-,HONDA,Pilot,2005,Jeep,Yes,Petrol,3.5,145000 km,6.0,Automatic,4x4,04-May,Left wheel,White,4,
45781407,-,MERCEDES-BENZ,E 240,2000,Sedan,Yes,LPG,2.6,314000 km,6.0,Automatic,Rear,04-May,Left wheel,Green,7,
45809600,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,86996 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45803343,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,258906 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45810866,-,MITSUBISHI,Outlander,2012,Jeep,No,Petrol,2.4,7964 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,16,
45656383,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,411923 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45793633,-,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,150000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,
43968112,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.5,183000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Silver,5,
45813274,697,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.8,96000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,16,
45644800,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,251278 km,6.0,Automatic,4x4,04-May,Left wheel,Green,12,
45816005,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,123862 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45625937,919,BMW,X5,2012,Jeep,Yes,Diesel,3,229966 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45730905,831,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,60013 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45771518,447,HONDA,Insight,2013,Hatchback,No,Hybrid,1.3,175930 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,
45762786,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,46413 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0,
45804677,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,99821 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45765220,779,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,136861 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,
45689434,502,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,0 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,
45813942,2148,MERCEDES-BENZ,E 36 AMG,2010,Sedan,Yes,Petrol,5.5,199203 km,8.0,Automatic,Rear,04-May,Left wheel,Black,12,
45207126,637,SUZUKI,Swift,2014,Hatchback,No,Petrol,0.7,11000 km,3.0,Automatic,Front,04-May,Right-hand drive,Silver,2,
45798717,-,AUDI,A4,2008,Sedan,Yes,Petrol,2.0 Turbo,190400 km,6.0,Variator,Front,04-May,Left wheel,Black,12,
45809147,833,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.2,69320 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45540437,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,163000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2,
45730361,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,40598 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45801881,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,132967 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45740722,-,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,134700 km,4.0,Variator,Front,04-May,Left wheel,Black,12,
45810457,730,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,51287 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
44556915,777,SUBARU,Forester,2014,Jeep,No,Petrol,2.5,145000 km,4.0,Variator,4x4,04-May,Left wheel,White,7,
45797220,1756,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,3.8,187143 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45777549,-,FORD,Fiesta,2012,Hatchback,No,Petrol,1.6,100300 km,4.0,Automatic,Front,04-May,Left wheel,Black,2,
44339567,-,BMW,535 Twinturbo,2012,Sedan,Yes,Petrol,3.0 Turbo,176480 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,12,
43336087,-,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,135000 km,4.0,Automatic,Front,04-May,Left wheel,Beige,6,
45799181,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,54400 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,
45769313,-,MITSUBISHI,Pajero,1995,Jeep,No,Diesel,2.5 Turbo,1958 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,2,
44962338,-,MERCEDES-BENZ,E 320,1999,Sedan,Yes,CNG,3.5,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,2,
45369640,-,TOYOTA,Prius s,2013,Sedan,No,Hybrid,1.8,65000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,8,
45781924,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,1440000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,
45790794,-,JEEP,Grand Cherokee,1997,Jeep,Yes,Petrol,4,0 km,6.0,Automatic,4x4,04-May,Left wheel,Red,2,
45793790,-,HONDA,FIT,2007,Hatchback,No,Petrol,1.3,188000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,7,
45730363,1099,SSANGYONG,REXTON,2010,Jeep,Yes,Diesel,2.7,181385 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45718861,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,136000 km,4.0,Variator,Front,04-May,Left wheel,Silver,8,
45804890,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,14000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45773574,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,52528 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,
45728738,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,95430 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45813688,-,HYUNDAI,Veloster,2015,Sedan,Yes,Petrol,1.6 Turbo,59000 km,4.0,Tiptronic,Front,02-Mar,Left wheel,Silver,8,
45642793,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,3.5,220696 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45730078,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,77000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45802957,971,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.2,140552 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45768488,1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,285186 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12,
45789491,-,AUDI,A4,2010,Sedan,Yes,Petrol,2.0 Turbo,192000 km,4.0,Manual,4x4,04-May,Left wheel,Black,10,
45763511,1327,MAZDA,616,2018,Jeep,Yes,Petrol,2.5,67066 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45790750,1438,OPEL,Combo,2003,Goods wagon,No,Diesel,1.7,16500 km,4.0,Manual,Front,04-May,Left wheel,Red,2,
45798495,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,47000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,
36431698,-,MERCEDES-BENZ,Vito,2004,Minivan,Yes,Diesel,2.2 Turbo,250000 km,4.0,Manual,Rear,04-May,Left wheel,Black,4,
45802263,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,273500 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45805554,1228,OPEL,Astra,2007,Universal,No,Diesel,1.9 Turbo,2000 km,4.0,Manual,Front,04-May,Left wheel,Black,10,
45794304,-,BMW,X5,2004,Jeep,Yes,Petrol,4.8,250000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Silver,8,
45801306,1132,RENAULT,Megane,2006,Universal,No,Diesel,1.5 Turbo,163000 km,4.0,Manual,Front,04-May,Left wheel,White,6,
45797350,531,HYUNDAI,I30,2012,Hatchback,Yes,Diesel,1.6,31593 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45733095,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,264872 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45812675,738,CHEVROLET,Cruze,2017,Hatchback,Yes,Petrol,1.4,46053 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45658757,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,317470 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45803167,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,39878 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45797254,1017,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,17013 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45797345,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,122518 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45655086,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,317470 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45776357,-,TOYOTA,RAV 4,2001,Jeep,No,Diesel,2.0 Turbo,335267 km,4.0,Manual,4x4,04-May,Left wheel,Black,2,
45805751,1308,BMW,550 F10,2012,Sedan,Yes,Petrol,4.4 Turbo,168000 km,8.0,Tiptronic,Rear,04-May,Left wheel,White,12,
45730784,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,41279 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45733014,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,248705 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45649715,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
