CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
715031433,57,M,2,Graduate,Married,$80K - $120K,Blue,36,6,3,3,6248,1493,4755,0.597,4664,60,0.579,0.239,
717096858,51,M,2,Doctorate,Single,$40K - $60K,Blue,40,4,3,3,6492,719,5773,0.711,4828,78,0.529,0.111,
813200058,63,M,0,Graduate,Married,$40K - $60K,Blue,56,4,2,5,6500,1786,4714,0.524,1497,27,0.35,0.275,
737933883,34,M,1,High School,Married,$60K - $80K,Blue,27,3,1,2,8063,2149,5914,0.722,2042,49,0.69,0.267,
779808333,48,F,2,Graduate,Single,Less than $40K,Blue,38,2,1,2,8881,1901,6980,0.808,15530,110,0.692,0.214,
778853358,59,F,0,College,Single,Less than $40K,Blue,40,1,3,3,3297,0,3297,0.861,4783,91,0.685,0,
764496708,54,F,2,High School,Married,Unknown,Blue,47,2,3,3,1997,0,1997,0.825,4961,82,0.783,0,
715029333,52,F,2,Unknown,Divorced,Less than $40K,Blue,36,4,2,3,2111,0,2111,0.831,4459,72,0.756,0,
779324358,49,F,2,Uneducated,Single,Less than $40K,Blue,31,6,1,3,2381,1603,778,0.687,4013,79,0.756,0.673,
718715583,65,M,2,Unknown,Married,Less than $40K,Blue,56,4,2,4,2318,1010,1308,0.81,1256,35,0.591,0.436,
789358908,53,F,3,College,Married,Less than $40K,Blue,43,3,2,2,3573,0,3573,0.842,2562,36,0.44,0,
716790633,43,M,3,Graduate,Married,$60K - $80K,Blue,36,4,2,3,17239,0,17239,0.393,1789,38,0.357,0,
778865583,46,M,3,Graduate,Married,Less than $40K,Blue,27,1,2,2,6954,1502,5452,0.624,7510,89,0.648,0.216,
713289183,53,F,3,Doctorate,Married,Less than $40K,Blue,33,6,2,1,2255,1647,608,0.848,4270,76,0.767,0.73,
780730008,51,M,2,College,Single,$120K +,Blue,36,2,2,2,3477,752,2725,0.703,13627,120,0.739,0.216,
771725808,43,M,3,Uneducated,Unknown,$80K - $120K,Blue,31,5,1,4,28700,769,27931,0.901,3395,71,0.578,0.027,
771201408,53,F,3,Graduate,Divorced,Less than $40K,Blue,40,3,2,3,2684,2126,558,0.69,5299,75,0.875,0.792,
708702258,40,F,3,Uneducated,Single,Unknown,Blue,36,3,2,2,3698,478,3220,0.611,2051,31,0.632,0.129,
794866983,51,F,1,Doctorate,Married,Unknown,Blue,45,6,2,1,7336,1031,6305,0.658,3812,67,0.675,0.141,
788440083,55,M,2,Uneducated,Single,$60K - $80K,Silver,48,5,3,3,34516,1384,33132,0.625,3807,82,0.864,0.04,
709564683,32,M,2,Graduate,Married,$40K - $60K,Blue,22,3,3,5,4739,0,4739,0.363,886,21,0.4,0,
780206958,49,M,4,Graduate,Married,$60K - $80K,Blue,39,3,2,2,5937,2120,3817,0.654,4228,70,0.75,0.357,
719206308,32,M,1,High School,Married,$60K - $80K,Blue,24,4,2,2,4116,1223,2893,0.73,1657,38,0.52,0.297,
822084333,51,M,3,High School,Married,$80K - $120K,Blue,47,2,4,3,4041,0,4041,0.67,8219,84,0.909,0,
778236858,54,F,2,Graduate,Married,Unknown,Blue,42,4,1,1,11794,1018,10776,0.898,5547,87,0.706,0.086,
709379283,39,M,2,Graduate,Married,$60K - $80K,Blue,27,3,1,4,13003,0,13003,0.877,1697,40,1.105,0,
708664008,57,M,3,College,Married,$80K - $120K,Blue,45,6,3,4,14270,0,14270,0.398,1222,37,0.423,0,
713872008,49,F,1,High School,Married,Less than $40K,Blue,42,1,3,1,2215,1347,868,0.655,4656,72,0.636,0.608,
715952883,73,M,0,High School,Married,$40K - $60K,Blue,36,5,3,2,4469,1125,3344,1.363,1765,34,1.615,0.252,
712560558,55,F,3,College,Single,Less than $40K,Blue,42,5,2,1,1438.3,0,1438.3,0.612,4660,87,0.891,0,
711323283,57,M,2,Uneducated,Married,$60K - $80K,Blue,41,3,3,2,2527,1030,1497,0.714,2767,43,0.387,0.408,
721410858,54,F,4,High School,Single,Less than $40K,Blue,36,1,3,0,1921,1334,587,0.694,4512,90,0.765,0.694,
710423358,35,F,1,College,Unknown,Unknown,Blue,29,4,3,3,1438.3,966,472.3,0.871,5249,81,0.761,0.672,
797150733,44,M,3,Unknown,Single,$40K - $60K,Blue,38,5,2,2,1643,0,1643,0.6,1754,39,0.56,0,
712575708,55,F,2,High School,Married,Less than $40K,Blue,36,5,1,4,1994,1175,819,0.794,4455,82,0.547,0.589,
715371108,45,M,3,Graduate,Married,$80K - $120K,Blue,40,3,3,2,3728,0,3728,0.358,1632,42,0.448,0,
794632308,40,M,4,Graduate,Married,$60K - $80K,Silver,25,5,3,2,28822,2517,26305,0.492,1504,35,0.296,0.087,
794507133,37,F,2,Doctorate,Single,$40K - $60K,Blue,18,4,1,3,1900,0,1900,0.776,2880,46,0.353,0,
721274208,41,F,2,High School,Single,Less than $40K,Blue,36,4,3,3,2201,2104,97,0.648,2408,38,0.583,0.956,
716079708,46,F,3,College,Single,Less than $40K,Blue,36,5,2,2,2503,2373,130,0.697,4647,65,0.806,0.948,
719720058,44,M,3,High School,Single,$60K - $80K,Blue,31,4,3,1,12756,837,11919,1.932,1413,14,1.8,0.066,
720585183,50,M,3,High School,Married,$60K - $80K,Blue,35,3,3,2,14854,2136,12718,0.568,3659,68,0.581,0.144,
795573333,41,M,3,High School,Married,$80K - $120K,Blue,35,6,2,1,8376,1165,7211,0.888,4142,67,0.634,0.139,
708602283,40,F,4,Uneducated,Married,Unknown,Blue,36,3,3,1,2887,0,2887,0.581,3941,82,1.158,0,
715187733,26,F,1,Unknown,Single,Unknown,Blue,15,3,4,3,5464,0,5464,0.7,2473,46,0.484,0,
720182658,44,F,3,Uneducated,Single,Unknown,Blue,31,4,2,3,18056,940,17116,0.629,4473,72,0.6,0.052,
721158108,38,M,2,Graduate,Single,$60K - $80K,Blue,30,3,2,4,2346,0,2346,0.394,3982,72,0.532,0,
816761433,36,M,2,College,Single,$80K - $120K,Blue,31,5,2,3,5821,764,5057,0.688,5291,96,0.684,0.131,
718090233,56,F,3,Graduate,Single,Unknown,Blue,36,3,3,3,10016,1872,8144,0.735,2804,37,0.542,0.187,
716837508,48,M,4,Graduate,Married,$60K - $80K,Blue,37,2,2,1,18477,0,18477,0.771,8695,95,0.583,0,
815253708,46,F,2,High School,Divorced,Less than $40K,Blue,41,1,2,2,2841,1807,1034,0.573,4144,73,0.78,0.636,
719350908,43,M,4,Unknown,Unknown,Less than $40K,Blue,35,3,3,2,4177,2094,2083,0.466,3553,66,0.65,0.501,
779008158,54,F,4,Graduate,Single,Less than $40K,Blue,43,3,1,4,2191,1655,536,1.008,4961,71,0.821,0.755,
823928058,52,F,2,Uneducated,Married,Less than $40K,Blue,48,3,2,4,5299,578,4721,0.931,4509,79,0.717,0.109,
714900408,41,F,4,High School,Single,Less than $40K,Blue,31,3,1,0,5773,0,5773,0.67,1306,39,0.5,0,
716442333,34,F,3,Graduate,Married,$40K - $60K,Blue,25,6,2,2,2275,1468,807,0.757,4977,88,0.692,0.645,
789535233,52,M,1,Graduate,Single,$80K - $120K,Silver,44,2,1,2,34516,1618,32898,1,11603,109,0.847,0.047,
719770158,54,F,3,Post-Graduate,Single,Less than $40K,Blue,49,1,4,3,8516,0,8516,0.549,2189,37,0.276,0,
715078383,64,F,0,Graduate,Married,Unknown,Blue,36,3,1,3,7646,1010,6636,0.421,1667,47,0.469,0.132,
709265208,47,F,4,Graduate,Single,Less than $40K,Blue,37,4,3,2,1438.3,780,658.3,0.66,4422,59,0.844,0.542,
708880683,49,M,5,College,Married,$40K - $60K,Blue,40,4,3,4,3970,892,3078,0.772,13697,102,0.759,0.225,
712655583,41,M,3,Graduate,Married,$40K - $60K,Blue,32,3,3,2,6425,915,5510,0.958,2036,44,0.692,0.142,
711382458,43,M,5,Graduate,Married,$60K - $80K,Blue,38,2,3,5,1438.3,0,1438.3,0.713,2389,49,0.361,0,
721351983,43,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,3,3492,2517,975,0.6,2510,47,0.621,0.721,
811705233,45,M,2,Unknown,Single,$40K - $60K,Blue,40,6,4,3,7037,0,7037,0.583,4099,71,0.69,0,
714559458,46,M,4,College,Married,$60K - $80K,Blue,36,4,2,1,1681,0,1681,0.464,1953,48,0.5,0,
717171408,36,M,1,Unknown,Married,$80K - $120K,Blue,26,6,2,1,9959,0,9959,0.57,2021,41,0.783,0,
756065433,26,M,0,Unknown,Single,$40K - $60K,Blue,19,5,2,2,2187,1597,590,0.777,2560,46,0.314,0.73,
721093608,44,M,2,High School,Single,$40K - $60K,Blue,31,5,1,1,2197,0,2197,0.921,4548,64,0.641,0,
708740808,45,M,4,Graduate,Married,$40K - $60K,Blue,36,5,3,4,4112,0,4112,0.777,2949,54,1.25,0,
713197308,42,M,4,Graduate,Married,$60K - $80K,Silver,33,1,2,1,6224,0,6224,0.63,7612,82,0.783,0,
712036383,49,M,4,High School,Single,$60K - $80K,Blue,30,6,3,3,18418,0,18418,0.918,9980,68,0.744,0,
709891608,41,M,2,High School,Married,$120K +,Blue,24,5,2,3,9924,0,9924,0.517,1949,43,0.483,0,
711251133,37,M,0,Post-Graduate,Single,$80K - $120K,Blue,27,5,2,3,15326,0,15326,1.159,2990,55,0.964,0,
757837458,59,F,2,High School,Single,Unknown,Blue,52,4,2,4,3578,663,2915,0.674,4065,79,0.646,0.185,
787723758,58,F,3,Unknown,Married,Less than $40K,Blue,48,2,1,2,3603,1465,2138,0.63,14235,101,0.656,0.407,
710463408,47,M,3,Unknown,Married,$80K - $120K,Blue,36,3,2,3,9683,1116,8567,0.721,15627,104,0.825,0.115,
789082758,40,F,2,High School,Married,Less than $40K,Blue,28,1,3,3,2734,1661,1073,0.726,4981,90,0.698,0.608,
823848183,39,F,1,Unknown,Single,Less than $40K,Platinum,35,1,2,3,15987,1494,14493,0.731,8438,92,0.84,0.093,
771484908,31,M,0,Graduate,Divorced,$80K - $120K,Silver,19,1,3,3,34516,1984,32532,0.757,14969,96,0.811,0.057,
719211558,45,M,2,Graduate,Single,$60K - $80K,Blue,36,1,1,2,3401,0,3401,0.898,744,18,1,0,
709064208,43,F,2,Uneducated,Single,Less than $40K,Blue,32,4,3,6,1628,275,1353,0.69,2219,49,0.531,0.169,
716277558,45,F,1,Uneducated,Single,Less than $40K,Blue,36,4,3,4,3281,1961,1320,0.744,1779,47,0.808,0.598,
708549033,50,F,1,High School,Married,Less than $40K,Blue,32,4,1,3,2055,1276,779,0.869,5025,70,0.707,0.621,
822121608,46,M,2,High School,Unknown,$60K - $80K,Blue,42,3,3,2,7116,693,6423,0.759,4759,81,0.841,0.097,
712835433,49,F,3,Uneducated,Married,Unknown,Blue,36,5,3,3,1438.3,0,1438.3,0.806,4869,73,0.825,0,
778770783,42,M,4,High School,Married,$80K - $120K,Blue,30,6,1,0,29801,1916,27885,0.781,990,21,0.909,0.064,
717636933,48,F,5,College,Divorced,$40K - $60K,Blue,40,3,1,1,4365,0,4365,0.598,3542,57,1.111,0,
715750758,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,1,9031,1535,7496,0.69,1602,35,0.591,0.17,
778943883,51,M,2,Uneducated,Single,$120K +,Blue,36,5,2,4,34516,888,33628,1.299,1959,42,0.909,0.026,
779681433,48,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,4,14899,0,14899,0.381,1519,26,0.368,0,
720142308,52,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160,0,2160,0.645,2360,56,0.647,0,
719628033,33,F,1,Post-Graduate,Married,Unknown,Blue,36,5,3,3,4134,1130,3004,1.222,2475,52,0.926,0.273,
717007458,46,M,2,Graduate,Married,$40K - $60K,Blue,38,4,3,3,2457,1051,1406,0.982,3256,71,0.919,0.428,
809631483,42,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,37,1,1,3,32106,0,32106,0.678,4452,83,0.729,0,
716333283,58,F,0,Unknown,Unknown,Less than $40K,Blue,52,1,2,2,1869,1255,614,0.847,5269,80,0.633,0.671,
708428958,39,M,2,Unknown,Single,$80K - $120K,Gold,33,1,3,2,34516,0,34516,0.724,9179,113,0.766,0,
721059033,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4,1,2,1919,774,1145,0.965,1505,33,0.737,0.403,
781117533,50,M,1,Unknown,Married,$120K +,Blue,36,6,3,2,20968,0,20968,0.64,2823,61,0.794,0,
710149008,59,M,0,High School,Married,Less than $40K,Blue,47,6,3,4,1479,787,692,0.865,2139,70,0.556,0.532,
713167383,57,F,3,High School,Single,Less than $40K,Blue,46,1,2,2,2298,1540,758,0.708,5154,81,0.976,0.67,
720136458,39,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,2,2,3,6867,776,6091,0.715,14119,97,0.764,0.113,
798983508,43,M,1,Graduate,Single,$80K - $120K,Silver,37,4,3,2,34516,1440,33076,1.117,1575,34,2.4,0.042,
718961208,43,F,3,College,Single,Less than $40K,Blue,32,5,3,3,4204,0,4204,1.073,3799,85,0.604,0,
708501783,43,M,2,High School,Married,$120K +,Blue,36,6,2,4,34516,1477,33039,0.324,1868,40,0.212,0.043,
709883883,46,F,4,Uneducated,Divorced,Unknown,Blue,34,2,3,1,8110,1549,6561,0.808,8033,94,0.649,0.191,
718344033,47,M,2,College,Married,$120K +,Blue,35,4,3,2,3636,1010,2626,0.596,1564,59,0.686,0.278,
755220783,51,M,1,Doctorate,Married,$80K - $120K,Blue,44,5,2,4,8031,1167,6864,0.549,3576,77,0.791,0.145,
718437033,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,30,4,3,2,1438.3,681,757.3,0.731,2527,38,0.583,0.473,
709199358,60,M,1,Uneducated,Married,Less than $40K,Blue,36,1,3,4,3316,0,3316,0.372,1684,19,0.188,0,
719604858,45,F,3,Unknown,Married,Less than $40K,Blue,31,4,3,3,5941,0,5941,0.522,2196,37,0.233,0,
710116833,59,F,1,High School,Single,$40K - $60K,Blue,36,5,3,3,1665,0,1665,1.01,2748,40,0.333,0,
717355533,56,M,3,Graduate,Single,$120K +,Blue,44,3,1,2,34516,1307,33209,0.558,13759,120,0.765,0.038,
797666358,46,F,4,Uneducated,Unknown,$40K - $60K,Blue,40,6,3,1,1474,843,631,0.751,4452,65,1.097,0.572,
720654183,45,M,4,Graduate,Married,$80K - $120K,Blue,35,2,3,3,23542,1307,22235,0.462,2152,46,0.438,0.056,
719607183,55,F,2,Graduate,Single,Unknown,Blue,42,2,3,2,21046,1631,19415,0.731,7653,95,0.638,0.077,
716924958,65,F,2,Graduate,Single,Less than $40K,Blue,56,3,0,3,6812,1926,4886,0.735,2288,48,0.778,0.283,
708963258,46,M,3,College,Married,$60K - $80K,Blue,39,3,3,2,13344,1907,11437,0.832,8534,86,0.83,0.143,
708455883,57,M,1,Graduate,Single,$80K - $120K,Blue,36,2,3,2,10244,861,9383,0.78,1127,29,0.381,0.084,
766706358,39,F,2,Unknown,Married,Less than $40K,Blue,32,6,3,0,2524,1395,1129,1.048,1800,33,0.5,0.553,
714616308,44,F,4,Uneducated,Divorced,Less than $40K,Blue,38,6,4,1,7182,1774,5408,0.583,4294,67,0.718,0.247,
710662158,41,M,4,Unknown,Married,$120K +,Blue,34,1,3,3,34516,2517,31999,0.434,2051,41,1.05,0.073,
719671383,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2,3,2,2969,0,2969,0.74,4109,70,1,0,
712329933,47,F,1,High School,Unknown,Less than $40K,Blue,41,6,3,2,3654,0,3654,0.63,1998,44,0.467,0,
720776508,44,F,2,Doctorate,Single,$40K - $60K,Blue,25,4,3,2,4210,0,4210,1.224,4248,65,0.857,0,
720075558,50,M,4,College,Married,$120K +,Blue,36,6,1,4,7084,0,7084,0.889,3838,66,0.737,0,
708621408,39,F,1,Unknown,Single,Less than $40K,Blue,28,3,2,1,1438.3,0,1438.3,0.799,4173,82,0.64,0,
715600533,61,M,0,Graduate,Single,$80K - $120K,Gold,50,3,3,3,34516,1357,33159,0.687,13722,124,0.746,0.039,
793630083,39,M,2,High School,Single,$120K +,Blue,33,1,3,4,1726,1476,250,0.371,1804,34,0.259,0.855,
819969933,43,F,2,High School,Single,$40K - $60K,Blue,38,4,2,2,5070,0,5070,0.67,4193,67,0.811,0,
718304583,43,M,2,Unknown,Married,$60K - $80K,Gold,33,1,3,2,34516,1085,33431,1.047,4805,54,0.588,0.031,
713891133,41,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,2,1438.3,834,604.3,0.407,1890,43,0.387,0.58,
712579983,40,F,2,Graduate,Single,Unknown,Blue,30,5,2,3,1438.3,0,1438.3,0.542,2258,59,0.788,0,
719612583,52,F,4,Uneducated,Divorced,Unknown,Blue,42,4,4,1,12091,0,12091,0.898,8127,74,0.805,0,
719987733,51,F,3,Unknown,Single,$40K - $60K,Blue,38,3,3,3,5026,0,5026,0.564,1844,37,0.609,0,
788766933,46,M,2,Post-Graduate,Married,$80K - $120K,Blue,26,1,3,1,34516,714,33802,0.883,14279,97,0.764,0.021,
719329983,42,F,3,Unknown,Unknown,Unknown,Blue,36,6,1,2,15648,0,15648,0.731,13784,88,0.913,0,
710603958,49,M,2,Uneducated,Married,$80K - $120K,Blue,36,2,1,3,3090,0,3090,0.769,14198,101,0.804,0,
715610733,60,M,1,Uneducated,Married,$40K - $60K,Blue,47,6,1,5,3735,1175,2560,1.036,8193,66,0.65,0.315,
814852533,50,M,1,Graduate,Married,$80K - $120K,Blue,45,3,2,2,16813,1185,15628,0.552,1482,46,0.643,0.07,
772286658,63,M,1,Graduate,Single,$60K - $80K,Blue,52,6,4,3,14324,2507,11817,0.433,2083,56,0.647,0.175,
713203908,26,M,0,Uneducated,Single,$40K - $60K,Blue,15,4,1,3,2158,1695,463,0.766,1833,27,0.588,0.785,
718618458,38,M,3,High School,Single,$60K - $80K,Blue,25,5,1,4,9859,1305,8554,0.722,4345,72,0.674,0.132,
712947333,54,F,4,Unknown,Married,Less than $40K,Blue,43,3,3,0,5139,0,5139,0.33,1653,44,0.692,0,
714284358,61,M,1,Uneducated,Single,$40K - $60K,Blue,52,2,1,1,2177,1329,848,0.647,7037,82,0.745,0.61,
710333883,48,M,3,Graduate,Married,$60K - $80K,Blue,37,5,2,2,8808,390,8418,0.628,1905,42,0.448,0.044,
716382708,46,F,2,Graduate,Single,Less than $40K,Blue,36,3,4,3,8309,858,7451,0.888,1165,35,0.4,0.103,
718677858,39,M,1,College,Married,Less than $40K,Blue,27,4,2,2,2283,1053,1230,0.854,4571,72,0.756,0.461,
757594083,52,F,1,Unknown,Married,Unknown,Blue,45,2,4,0,23486,0,23486,0.616,4530,74,0.762,0,
712664658,35,F,1,Graduate,Single,Less than $40K,Blue,30,2,2,2,1649,0,1649,0.683,2549,54,0.588,0,
708316008,59,F,1,Graduate,Single,Unknown,Blue,36,3,2,3,10031,0,10031,0.238,1792,29,0.074,0,
710294808,44,M,3,High School,Married,$60K - $80K,Blue,36,4,1,2,2188,1241,947,0.782,4509,67,0.675,0.567,
710310108,46,F,1,Doctorate,Married,Less than $40K,Blue,29,3,3,2,2406,1705,701,0.624,4665,89,0.816,0.709,
709474683,42,F,3,College,Married,Less than $40K,Blue,13,3,2,3,6078,1478,4600,0.849,8442,95,0.508,0.243,
721462458,52,F,3,High School,Married,Unknown,Blue,42,3,2,1,23858,1179,22679,0.671,3784,69,0.683,0.049,
714127383,48,F,3,Unknown,Unknown,Unknown,Blue,36,3,3,2,4431,2517,1914,0.499,2185,48,0.371,0.568,
711625683,46,M,4,Doctorate,Married,$120K +,Blue,36,3,2,5,3104,862,2242,1.057,2781,74,0.682,0.278,
712433508,59,F,1,Unknown,Married,Unknown,Blue,50,3,2,3,1438.3,0,1438.3,0.57,724,16,0.231,0,
716773533,33,M,3,Graduate,Married,$60K - $80K,Blue,36,5,1,3,1726,1215,511,1.175,1712,48,0.548,0.704,
716390958,45,M,4,Unknown,Married,$120K +,Blue,31,1,4,3,26107,0,26107,0.55,1697,47,0.424,0,
779530908,48,F,3,Unknown,Divorced,Less than $40K,Blue,31,5,2,4,1438.3,0,1438.3,0.5,1897,58,0.706,0,
713261133,38,M,4,Graduate,Unknown,$60K - $80K,Blue,22,5,2,3,8632,0,8632,0.395,2221,40,0.739,0,
710658483,47,M,4,Graduate,Unknown,$40K - $60K,Blue,34,2,3,6,9080,2174,6906,0.653,2098,46,0.586,0.239,
712285908,60,F,1,High School,Single,Less than $40K,Blue,49,5,4,1,2481,1925,556,0.723,5228,73,0.78,0.776,
778511733,42,F,3,College,Single,$40K - $60K,Blue,30,6,3,2,5424,1812,3612,0.513,1634,44,0.76,0.334,
711296508,49,F,3,Graduate,Single,Less than $40K,Blue,42,5,2,3,2608,2455,153,0.886,4776,85,0.889,0.941,
714915633,42,M,0,High School,Single,$60K - $80K,Blue,36,4,3,6,15699,0,15699,0.569,1793,40,0.6,0,
712768983,51,M,4,Graduate,Single,$80K - $120K,Silver,42,6,4,2,34516,230,34286,1.004,8629,65,0.548,0.007,
772601283,39,M,1,Post-Graduate,Single,$80K - $120K,Blue,29,6,2,2,23034,1992,21042,0.759,2514,32,0.684,0.086,
712149033,57,F,2,High School,Married,Less than $40K,Blue,46,5,1,1,5184,1856,3328,0.553,1834,55,0.571,0.358,
780450708,58,M,1,College,Single,$120K +,Silver,45,1,3,2,34516,0,34516,0.964,4864,48,0.548,0,
710674533,46,M,1,Uneducated,Married,$60K - $80K,Blue,34,3,3,4,15060,0,15060,0.545,1611,42,0.4,0,
716122008,44,F,3,Unknown,Married,Less than $40K,Blue,35,3,3,2,1855,0,1855,0.988,2544,27,0.929,0,
718737708,45,M,4,Graduate,Single,$80K - $120K,Blue,33,3,5,3,31458,1202,30256,0.673,4202,66,0.61,0.038,
720848733,38,M,1,High School,Married,$80K - $120K,Blue,24,4,3,2,13363,1230,12133,0.688,1815,33,0.435,0.092,
711432258,55,M,3,Graduate,Single,$60K - $80K,Blue,46,2,4,2,4178,0,4178,0.882,7914,54,0.862,0,
714948858,50,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,2,3647,2517,1130,0.842,2935,58,0.933,0.69,
720370533,55,M,3,Uneducated,Married,$60K - $80K,Blue,44,3,2,2,2323,0,2323,0.737,804,15,0.5,0,
712849158,55,M,0,High School,Divorced,$80K - $120K,Blue,44,4,3,3,19793,2488,17305,0.594,2186,44,0.467,0.126,
708208758,53,M,1,Graduate,Single,$80K - $120K,Blue,45,6,3,2,1826,883,943,0.953,2199,48,1,0.484,
713115483,44,F,3,Uneducated,Married,Less than $40K,Blue,36,6,3,3,1684,0,1684,0.557,2275,45,0.607,0,
780620883,49,F,2,Uneducated,Single,$40K - $60K,Blue,37,2,1,3,7045,1293,5752,0.628,7381,98,0.607,0.184,
771424908,38,M,2,Unknown,Unknown,$60K - $80K,Blue,26,2,2,3,11252,1129,10123,0.462,1766,31,0.476,0.1,
716296833,56,M,0,Doctorate,Single,$80K - $120K,Blue,47,2,1,2,7204,0,7204,0.803,14042,113,0.766,0,
778601733,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687,1689,998,0.714,2370,34,0.789,0.629,
711357858,47,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,4,7246,0,7246,0.612,777,13,0.625,0,
778799583,35,F,0,Unknown,Married,Less than $40K,Blue,24,6,1,1,2592,2227,365,0.633,1695,48,0.548,0.859,
714572208,59,M,2,Graduate,Single,$60K - $80K,Blue,36,6,3,2,1438.3,788,650.3,0.741,4297,65,0.585,0.548,
713325108,36,M,2,Post-Graduate,Married,$60K - $80K,Blue,29,5,3,3,7712,2517,5195,0.676,1845,40,0.739,0.326,
786493908,42,F,4,Uneducated,Single,Less than $40K,Silver,36,4,3,3,10091,0,10091,1.121,3347,64,0.778,0,
708868233,68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,
713769258,36,M,3,College,Married,$120K +,Blue,26,3,2,3,17116,939,16177,1.575,2547,45,0.731,0.055,
711550983,46,M,1,Graduate,Divorced,$40K - $60K,Blue,37,1,2,2,11343,1175,10168,0.699,8313,107,0.672,0.104,
715496058,41,F,4,Uneducated,Single,Less than $40K,Gold,36,3,3,3,15987,0,15987,0.598,7832,73,0.78,0,
718343058,52,F,2,High School,Divorced,Less than $40K,Blue,40,1,2,3,5240,2517,2723,0.78,14161,105,0.875,0.48,
715080258,37,F,1,High School,Single,Unknown,Blue,36,3,2,3,6730,1093,5637,1.01,4814,89,0.854,0.162,
788783133,58,F,0,Post-Graduate,Married,Less than $40K,Blue,39,5,3,3,6679,1207,5472,0.538,1649,29,0.381,0.181,
720683958,41,M,4,Uneducated,Divorced,$80K - $120K,Gold,36,6,2,2,34516,0,34516,0.742,4077,67,0.763,0,
712495233,31,F,0,Uneducated,Married,Less than $40K,Blue,19,5,3,2,2370,1699,671,0.889,2411,53,0.656,0.717,
718755483,44,M,2,High School,Married,$60K - $80K,Blue,36,3,2,1,7317,959,6358,0.653,5082,86,0.686,0.131,
720128658,49,M,1,Uneducated,Single,$120K +,Blue,30,5,3,3,5181,0,5181,0.83,8943,68,1,0,
721043058,58,M,4,Unknown,Married,$60K - $80K,Blue,44,5,1,3,12010,2149,9861,0.801,1700,35,1.5,0.179,
714267858,44,F,2,High School,Single,Unknown,Blue,37,6,2,1,4559,1680,2879,0.628,4934,76,0.949,0.369,
741778458,54,F,2,Unknown,Single,Less than $40K,Blue,47,3,2,3,2341,1550,791,0.656,3406,57,1.478,0.662,
712572858,38,M,3,High School,Single,$80K - $120K,Blue,29,2,1,3,3413,1801,1612,0.88,3831,45,0.667,0.528,
708193008,41,M,4,Uneducated,Single,$80K - $120K,Blue,30,3,3,4,14480,0,14480,0.703,1616,43,0.654,0,
779349783,46,M,3,Doctorate,Married,$60K - $80K,Blue,31,2,2,2,21161,1198,19963,0.783,13119,104,0.625,0.057,
798457833,46,F,3,Graduate,Married,Unknown,Blue,40,5,1,3,3595,1087,2508,0.528,4534,71,0.919,0.302,
719222133,41,M,3,Graduate,Single,$40K - $60K,Blue,36,2,3,2,8919,1723,7196,0.848,13719,96,0.714,0.193,
781073733,50,M,2,Graduate,Married,$120K +,Blue,41,1,3,3,4607,0,4607,0.898,4793,88,0.63,0,
717432933,52,F,5,Unknown,Single,Unknown,Blue,36,3,1,3,3167,1387,1780,0.899,4587,76,0.551,0.438,
713692683,41,M,2,Uneducated,Married,$60K - $80K,Blue,13,4,2,2,2243,1944,299,0.942,3216,77,0.674,0.867,
711131958,50,F,3,Doctorate,Single,$40K - $60K,Blue,42,4,3,3,3743,881,2862,0.77,4621,71,0.821,0.235,
822964683,51,F,1,Graduate,Single,Less than $40K,Blue,47,6,3,4,2469,1491,978,0.869,4351,62,0.632,0.604,
711436083,36,M,1,Graduate,Married,Less than $40K,Blue,18,6,3,3,2032,1003,1029,1.005,2454,46,0.586,0.494,
770901258,30,F,1,Graduate,Married,Less than $40K,Blue,17,3,1,3,1512,810,702,1.294,2558,44,0.571,0.536,
719459358,52,M,1,Doctorate,Married,$120K +,Blue,41,4,2,2,33864,989,32875,1.219,1751,48,0.92,0.029,
809464608,47,F,3,High School,Married,Unknown,Silver,31,3,3,2,34516,2517,31999,0.618,2691,42,0.5,0.073,
721514883,38,M,1,Graduate,Single,$80K - $120K,Blue,25,5,0,1,16665,1147,15518,0.799,4657,78,0.696,0.069,
