sku,description,length,width,height,weight,price
88183100442,Item 88183100442,4,12,1,86.52713728,26.09568666
18143111642,Item 18143111642,20,13,20,152.6724539,15.95392007
18143111640,Item 18143111640,20,15,13,46.74139822,19.4640463
18143119039,Item 18143119039,4,23,9,40.3658472,5.926717021
17221100739,Item 17221100739,1,3,12,55.11101153,18.09156187
17221100737,Item 17221100737,6,23,9,87.67261132,7.477067239
18143119042,Item 18143119042,21,12,10,31.57358889,29.30252804
28247907238,Item 28247907238,5,21,13,15.64054418,10.77506089
28247907237,Item 28247907237,3,8,21,150.7710493,2.201693643
28242917436,Item 28242917436,6,4,17,86.13606977,26.62126434
28247907236,Item 28247907236,19,10,1,60.95040806,6.112135541
26241804538,Item 26241804538,11,8,17,89.00048833,20.77183541
20026241135,Item 20026241135,1,7,12,120.7749722,1.225254731
26241804535,Item 26241804535,5,15,3,21.00646957,12.92346356
17221102137,Item 17221102137,3,9,23,49.38294385,6.51325744
07291200536,Item 7291200536,23,3,14,112.285242,29.04141922
07291202239,Item 7291202239,17,22,21,51.07122958,13.60109027
27211216339,Item 27211216339,9,3,12,23.49111083,22.91916913
27111229940,Item 27111229940,17,14,13,6.753056361,27.63105895
07291200537,Item 7291200537,17,6,4,88.29394218,42.87088429
27111229941,Item 27111229941,12,20,14,104.6725815,6.769513119
17221102338,Item 17221102338,1,15,21,95.6764322,14.74647279
17221102336,Item 17221102336,6,16,23,43.33082873,4.593304976
27111229938,Item 27111229938,20,6,22,107.2078035,9.723448475
18245108738,Item 18245108738,7,12,7,102.7347491,19.90444991
28235230038,Item 28235230038,20,14,6,100.2938861,10.73927679
18245103238,Item 18245103238,13,14,13,114.3610047,25.46167256
18145100342,Item 18145100342,1,7,20,52.51467586,24.41335057
28131206238,Item 28131206238,15,2,17,7.849293167,8.569551205
28235225436,Item 28235225436,1,2,23,48.09522587,16.06752826
28881107542,Item 28881107542,15,14,6,1.835467751,20.05000129
28881107543,Item 28881107543,5,2,9,93.20358308,13.08255101
18245108735,Item 18245108735,18,11,8,58.20114019,28.51878147
28881107538,Item 28881107538,22,20,14,121.8214164,14.29219434
28132203038,Item 28132203038,22,12,5,101.069587,29.7555745
28132203039,Item 28132203039,16,22,3,19.96105143,15.48113762
28244926339,Item 28244926339,7,14,11,133.2155716,137.5472722
28244926338,Item 28244926338,9,2,23,97.95486106,28.72531694
28244926335,Item 28244926335,21,23,3,116.3783334,13.40030425
28244926340,Item 28244926340,6,10,21,96.86856908,13.16039223
28244926336,Item 28244926336,14,18,2,80.09211746,24.54783552
18145217041,Item 18145217041,5,16,10,63.42903884,17.41556131
26241808735,Item 26241808735,3,17,6,48.28997173,1.973092253
26241808739,Item 26241808739,18,21,22,60.73239591,6.407568055
16292320035,Item 16292320035,2,15,14,68.57635731,10.5063837
16291101235,Item 16291101235,18,23,19,19.61266462,18.92315952
16291109139,Item 16291109139,11,9,6,151.7892903,13.81923105
06492303538,Item 6492303538,23,3,23,146.1479864,8.723253088
06492303537,Item 6492303537,21,3,23,51.71680101,3.934910605
28244926138,Item 28244926138,11,19,15,74.79018438,21.50667151
28244926139,Item 28244926139,5,12,9,78.00643995,13.248741
17243100035,Item 17243100035,16,5,19,76.04433966,19.20777674
17243100038,Item 17243100038,3,18,6,51.63578084,26.97022074
17243100036,Item 17243100036,23,10,20,125.6758265,4.410979296
28235225437,Item 28235225437,1,12,22,53.93644567,15.09131718
17243100037,Item 17243100037,12,1,18,128.9383058,26.59717878
18143116444,Item 18143116444,5,8,9,89.07971951,12.39968989
18143500139,Item 18143500139,13,5,20,23.50731624,24.06200864
17243302239,Item 17243302239,5,10,11,98.00607819,23.68157174
28242300939,Item 28242300939,12,10,16,5.842596915,20.27755168
28119203039,Item 28119203039,11,1,19,106.4202049,21.86551221
28247907239,Item 28247907239,2,8,6,136.7105041,49.91840307
28244926440,Item 28244926440,14,20,20,72.44641781,18.18200584
17293120038,Item 17293120038,11,16,8,91.03291264,22.46901515
18291132835,Item 18291132835,20,10,19,122.4388896,19.42238536
17291117536,Item 17291117536,4,12,22,91.22946843,76.28733546
18291147835,Item 18291147835,23,12,22,145.5694312,27.26583279
18291121534,Item 18291121534,4,5,1,80.15811292,13.31639429
18291121539,Item 18291121539,5,12,18,73.81633765,24.50775697
28242918735,Item 28242918735,21,5,23,128.3995676,7.922727896
18291121538,Item 18291121538,14,15,12,38.46595921,4.592408387
17291117535,Item 17291117535,14,19,6,84.50182946,146.0503286
17291117539,Item 17291117539,4,8,15,121.4917629,12.0148327
17291117538,Item 17291117538,20,23,5,139.8198291,81.07334308
88181101940,Item 88181101940,11,5,20,46.65891355,17.36879386
88181101939,Item 88181101939,1,16,7,130.8959989,13.46420085
18291150037,Item 18291150037,20,5,15,74.65921251,8.584257257
18293301739,Item 18293301739,6,20,12,111.0485304,17.64201207
18293104636,Item 18293104636,15,4,9,8.238027864,24.03288223
18293301737,Item 18293301737,6,9,11,29.40406526,2.989513358
18293104635,Item 18293104635,5,2,23,15.92140682,24.35347548
18293301738,Item 18293301738,14,12,15,107.6118433,26.91960907
18293104637,Item 18293104637,13,22,23,31.76918942,5.675033504
88163500243,Item 88163500243,13,16,13,158.7167609,27.93020632
18121116142,Item 18121116142,13,17,7,104.0571604,3.710870542
18121116143,Item 18121116143,13,16,10,108.0564451,22.31169925
18291132834,Item 18291132834,7,7,4,120.759437,29.0282825
25241808239,Item 25241808239,20,5,12,18.87222487,61.80308746
28242918737,Item 28242918737,16,18,21,143.7046148,12.50559007
18291145336,Item 18291145336,15,20,3,2.399222025,27.71555233
28242918738,Item 28242918738,1,11,10,107.2776557,12.8568169
18291145334,Item 18291145334,8,2,12,110.4666146,67.31987946
18291145338,Item 18291145338,17,18,9,41.89337811,106.1381479
88082105242,Item 88082105242,5,3,19,156.9928933,5.457322223
88082106140,Item 88082106140,20,12,22,65.66677875,28.23693124
16142405141,Item 16142405141,19,15,23,71.03037544,20.75011753
28881108338,Item 28881108338,18,3,14,23.61339574,29.70344897
88082105238,Item 88082105238,9,23,5,116.6724219,25.83328656
18221122736,Item 18221122736,1,2,4,7.396048306,19.82847582
28881108340,Item 28881108340,8,5,5,125.6231846,29.24074349
20026241836,Item 20026241836,7,21,14,48.43240219,7.769874848
20026241839,Item 20026241839,16,22,16,10.90237049,14.35969042
20026241835,Item 20026241835,2,5,11,141.5561072,23.0472027
07293300637,Item 7293300637,4,23,23,90.51643899,19.35926531
28871300838,Item 28871300838,5,18,3,132.5782565,13.33467563
28247908335,Item 28247908335,4,11,2,92.93108538,39.40099013
18203101539,Item 18203101539,10,20,4,139.8133493,102.6035663
18203101538,Item 18203101538,17,9,4,55.26082281,28.52157329
18203101535,Item 18203101535,5,5,12,115.3515745,20.9107881
17291104435,Item 17291104435,17,8,10,132.3594902,29.94732253
17293105940,Item 17293105940,4,23,23,28.53779042,15.8743549
18293312135,Item 18293312135,8,6,1,103.0759625,5.741248301
18293312238,Item 18293312238,2,18,10,135.6695355,2.706172279
18291127535,Item 18291127535,14,18,9,49.93423499,28.23958962
18291127536,Item 18291127536,1,1,5,72.94871782,3.406094536
18291127538,Item 18291127538,14,7,23,49.25112306,16.68468294
18293312136,Item 18293312136,19,15,22,61.11625655,67.15297578
18203109435,Item 18203109435,11,3,19,54.36412048,23.51231892
28244926037,Item 28244926037,13,19,6,112.7906989,18.05166574
18203109337,Item 18203109337,7,14,20,24.56554063,8.680597919
18203109335,Item 18203109335,10,6,3,139.9638357,23.96145843
18291127537,Item 18291127537,15,23,8,17.73297726,10.41812989
18291150039,Item 18291150039,10,9,23,59.92038335,26.36597357
18291147036,Item 18291147036,20,10,16,68.05756,8.776370975
18293102139,Item 18293102139,17,8,21,47.32674208,22.37451636
18293102137,Item 18293102137,8,13,3,93.54248001,21.59935296
18291147039,Item 18291147039,17,18,12,101.2721991,74.31231444
18203109340,Item 18203109340,4,1,12,42.838647,21.48261765
28135218943,Item 28135218943,1,19,20,90.78871054,18.59513916
28882307236,Item 28882307236,6,7,19,147.047325,140.7933027
28135218941,Item 28135218941,22,14,2,34.1339006,93.1234512
28135218942,Item 28135218942,13,18,14,153.3898144,29.58864938
28135218938,Item 28135218938,17,23,8,74.01608307,29.77876227
28135218940,Item 28135218940,6,8,12,5.385770015,7.079252876
28135218939,Item 28135218939,23,1,11,40.79336696,66.80842786
28247908336,Item 28247908336,15,13,6,51.43174389,88.90418974
18291100834,Item 18291100834,15,9,2,66.96505637,26.02740583
18291100835,Item 18291100835,23,5,2,84.57815543,140.4900928
18291100836,Item 18291100836,22,5,1,90.59650633,18.43396203
18291100837,Item 18291100837,11,7,6,45.80922514,8.190520671
18291100838,Item 18291100838,12,2,18,111.4630911,12.86640507
18291100839,Item 18291100839,12,23,1,70.55493418,1.322876355
26241805335,Item 26241805335,16,2,15,104.0584248,23.86285677
16292317836,Item 16292317836,13,12,22,81.83665663,24.36550365
18121106041,Item 18121106041,8,9,5,113.1867706,12.68155522
18121106039,Item 18121106039,15,3,9,132.852645,2.058104853
18145112541,Item 18145112541,17,13,23,3.350340902,7.089276129
18145112539,Item 18145112539,14,21,1,92.38683398,2.766038308
18145112543,Item 18145112543,8,1,21,156.5401407,24.15712662
18145112542,Item 18145112542,8,13,4,107.0374407,19.74153126
18145112540,Item 18145112540,6,9,4,91.51017443,16.12416132
18145112538,Item 18145112538,11,22,1,58.35406231,22.57353263
18221129538,Item 18221129538,7,18,4,135.0160758,18.26057921
18221129535,Item 18221129535,18,3,3,107.4451803,8.986413426
16291110338,Item 16291110338,15,19,7,104.3809969,7.232517036
26241807636,Item 26241807636,8,6,14,149.1413453,7.603114626
26241801235,Item 26241801235,4,10,1,20.34688896,43.86229294
26241801237,Item 26241801237,18,20,11,135.7772633,143.7460305
26241804539,Item 26241804539,22,9,21,152.7813541,116.1173683
26241805337,Item 26241805337,7,19,6,54.42254432,22.75125983
17145260541,Item 17145260541,20,22,23,79.3347293,28.80798825
17145260539,Item 17145260539,16,2,12,96.90031191,3.876191807
17145260540,Item 17145260540,17,23,8,8.721629041,38.37930252
17133103939,Item 17133103939,17,3,17,126.5036086,8.530015812
07291201438,Item 7291201438,3,9,13,33.81748973,27.85278067
17211112435,Item 17211112435,16,19,17,72.28910016,28.97042942
17211112438,Item 17211112438,12,19,22,158.1636705,21.26324073
17211112439,Item 17211112439,20,23,20,144.8952093,25.74350156
07291202238,Item 7291202238,20,9,15,73.18766252,67.81736244
17211112436,Item 17211112436,7,10,2,92.73279262,1.465859374
07291200538,Item 7291200538,8,15,12,28.5924369,79.65137084
17133103942,Item 17133103942,10,12,17,55.6511217,8.056259458
17133103940,Item 17133103940,20,10,4,37.70731108,90.34146417
07291201437,Item 7291201437,16,16,17,99.45127182,15.96323517
18245101836,Item 18245101836,22,17,23,142.7779481,9.669587361
06491105239,Item 6491105239,19,20,8,137.9636958,4.946584715
06491105238,Item 6491105238,11,17,12,93.82862306,16.83667167
18143119038,Item 18143119038,11,3,4,56.24126224,14.30846484
18143100442,Item 18143100442,5,9,17,35.40491889,105.1511836
18143100440,Item 18143100440,2,2,21,63.63730371,27.98143153
18143100441,Item 18143100441,8,4,23,15.94343427,6.951093408
18203109439,Item 18203109439,13,16,18,25.68232025,19.30966985
18203109437,Item 18203109437,12,7,3,143.2473663,27.71706269
18291150038,Item 18291150038,9,22,6,88.28850315,162.2998231
18291121638,Item 18291121638,14,14,7,52.30385282,27.26563033
18291121639,Item 18291121639,6,1,1,158.8216258,10.84106109
18291149438,Item 18291149438,3,20,1,94.41921471,25.16227953
18291149436,Item 18291149436,21,11,15,136.7048838,72.58469939
27241808437,Item 27241808437,4,2,16,151.2833743,98.28433669
27241810739,Item 27241810739,11,5,11,80.36094154,4.628050069
190212000000,Item 1.90212E+11,5,8,7,112.5295526,6.203031564
18291147038,Item 18291147038,14,20,6,152.5768981,21.36000817
28242919240,Item 28242919240,11,12,4,68.86858408,14.70448339
18293312336,Item 18293312336,22,16,6,118.2758043,22.77672983
18291132838,Item 18291132838,17,11,18,69.635489,28.72367207
18291121636,Item 18291121636,2,9,21,54.34052155,5.985259951
18293306838,Item 18293306838,21,1,8,106.5934973,4.74965835
28871300840,Item 28871300840,8,2,2,144.0726663,7.741952102
27241814937,Item 27241814937,6,2,7,145.5840924,15.4453681
27241813837,Item 27241813837,14,3,20,152.82199,13.85826365
17293104836,Item 17293104836,18,17,4,88.99217869,6.734503262
56292802737,Item 56292802737,19,2,16,84.27810698,88.03490449
56292802736,Item 56292802736,13,21,8,132.6185365,25.98185286
17293117635,Item 17293117635,22,12,23,72.74193604,15.0797583
56292802739,Item 56292802739,4,8,11,66.70840807,11.51430579
27241810135,Item 27241810135,6,21,6,51.05999721,10.31987694
27241819636,Item 27241819636,6,6,9,135.2665267,76.91025167
27241810139,Item 27241810139,14,9,8,64.17978059,22.68364195
18291127936,Item 18291127936,8,22,9,77.3337229,16.82700065
18293312438,Item 18293312438,17,16,7,139.4479774,26.84834016
18203109438,Item 18203109438,12,20,21,44.30589755,12.17872074
18291147037,Item 18291147037,11,11,19,136.3985729,92.30870103
18293306837,Item 18293306837,6,11,12,10.03222612,20.24735648
18293306835,Item 18293306835,8,10,22,95.13526701,48.65619731
18293306836,Item 18293306836,17,20,11,103.8671967,69.11717914
18293311036,Item 18293311036,6,12,23,133.9858761,25.08207693
18291149439,Item 18291149439,22,21,20,69.78388548,13.06458066
18291149437,Item 18291149437,3,14,3,90.96305532,23.8543025
18293311035,Item 18293311035,8,5,6,112.4313316,18.05612162
18293311037,Item 18293311037,13,1,17,95.38495743,27.69630174
27241819339,Item 27241819339,22,18,23,94.15215819,3.406584086
18293311039,Item 18293311039,19,14,12,13.9351928,68.96722875
18293306935,Item 18293306935,2,16,1,158.7925772,15.21065292
18293311038,Item 18293311038,4,3,6,150.6094046,87.30752828
27241905738,Item 27241905738,2,1,6,94.69792111,25.49347946
27241815036,Item 27241815036,9,10,11,1.761809353,20.48320427
27241811038,Item 27241811038,23,2,23,147.3664662,22.64952663
27241815038,Item 27241815038,17,5,3,141.300922,93.20787741
27241905835,Item 27241905835,5,15,4,103.8340854,12.66833178
27241815039,Item 27241815039,15,12,1,81.60805236,28.40003147
27241905837,Item 27241905837,13,4,17,141.7375628,15.73748492
20027233535,Item 20027233535,12,23,3,150.8983298,18.44966064
20026241937,Item 20026241937,10,3,13,9.433432405,153.3128874
17293105935,Item 17293105935,17,1,4,50.51333248,25.42544395
27241814939,Item 27241814939,7,5,1,133.5007839,16.75899982
07293300638,Item 7293300638,5,20,18,88.41045025,15.92014205
88163500239,Item 88163500239,2,15,19,17.07518368,137.6737115
18243114735,Item 18243114735,15,9,7,145.6962998,25.33703864
28871300839,Item 28871300839,12,4,17,59.10865953,100.6368261
17293107036,Item 17293107036,2,1,16,124.1065452,29.8995638
17293302736,Item 17293302736,13,22,11,65.02223425,24.35427904
07291100638,Item 7291100638,16,4,21,84.28187713,17.80206313
17293107037,Item 17293107037,10,20,20,158.6581293,17.04988785
17293302739,Item 17293302739,21,13,20,15.05770922,23.37366032
17291204739,Item 17291204739,7,6,18,36.02131085,4.966223381
17293107038,Item 17293107038,17,17,17,132.7872572,29.39001956
17291204734,Item 17291204734,13,19,21,42.20757111,26.70485185
07291100635,Item 7291100635,11,3,3,35.3936316,24.81584628
17293106538,Item 17293106538,6,14,2,28.6459715,25.78851762
28242919737,Item 28242919737,18,9,1,20.74800752,5.51195702
28242919738,Item 28242919738,1,11,7,74.13724947,3.686175031
18291122637,Item 18291122637,7,18,2,153.1569643,14.12046567
18291122636,Item 18291122636,3,22,23,83.07016125,41.67363323
28242919736,Item 28242919736,17,14,12,54.85550718,10.39498587
18291128037,Item 18291128037,14,16,5,118.1486493,11.23374419
18291128038,Item 18291128038,23,19,21,139.6886088,95.54848551
28244926040,Item 28244926040,10,5,14,62.37164778,13.96941552
28882200042,Item 28882200042,13,4,5,1.096463231,8.20139297
40082011243,Item 40082011243,23,11,19,36.9757003,9.597597487
18121100041,Item 18121100041,21,20,19,26.46234834,8.046572484
16142405140,Item 16142405140,9,7,1,17.66026123,118.6666304
07291100237,Item 7291100237,8,8,23,10.16555276,19.01793972
07291100639,Item 7291100639,19,17,20,82.43695151,16.06810642
07291100437,Item 7291100437,23,9,21,157.5608634,16.54582593
07291100636,Item 7291100636,9,2,17,58.83527528,62.05840248
18291150035,Item 18291150035,22,1,12,33.75393243,29.62769921
28242301139,Item 28242301139,7,16,12,60.21501545,4.916578231
18293300337,Item 18293300337,12,22,1,99.88929444,6.59778215
28246902937,Item 28246902937,11,16,22,109.3680339,23.54610476
28246902939,Item 28246902939,23,22,12,17.90753608,3.750355207
28235229940,Item 28235229940,23,2,7,87.23648029,25.96036399
28235229939,Item 28235229939,3,17,22,106.9313922,70.15865024
28235229938,Item 28235229938,19,22,16,55.09168968,15.06837681
88163500242,Item 88163500242,17,2,9,129.5490332,7.479794364
88163500238,Item 88163500238,13,21,14,63.25872006,7.876201087
88163500240,Item 88163500240,2,7,16,68.6608538,9.372584043
88163500241,Item 88163500241,13,14,4,146.345767,8.480880321
18143116441,Item 18143116441,3,16,18,107.1045439,103.6214318
18291150036,Item 18291150036,19,10,8,118.8834709,12.9733747
88081100041,Item 88081100041,8,4,20,38.54696477,24.21733891
88081100040,Item 88081100040,11,15,10,57.39051744,19.22361213
40082011242,Item 40082011242,2,12,23,144.5201039,15.79935534
88161303839,Item 88161303839,16,13,3,86.82285171,17.5391973
88161303842,Item 88161303842,22,8,15,3.474188529,23.49862502
88161303841,Item 88161303841,13,13,2,114.6202368,15.52949627
88161303838,Item 88161303838,20,3,21,48.77114678,113.2945284
17291105739,Item 17291105739,4,9,2,61.56156572,26.73915923
18291137436,Item 18291137436,9,10,22,20.37737347,108.3530826
18291137438,Item 18291137438,13,23,6,142.1998447,27.87298455
40082011240,Item 40082011240,19,20,23,151.7742818,121.0655515
17143119242,Item 17143119242,14,21,11,101.5689489,27.21728714
